Compound_match,20240606_Gabby_Ulithi_M_P201_5mg_mL_neg,20240606_Gabby_Ulithi_M_P203_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P204_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P205_5mg_mL_neg,20240606_Gabby_Ulithi_M_P208_5mg_mL_neg,20240606_Gabby_Ulithi_M_P209_5mg_mL_neg,20240606_Gabby_Ulithi_M_P210_5mg_mL_neg,20240607_Gabby_Ulithi_M_P202_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P206_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_P207_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P11_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P12_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P13_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P16_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P19_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_P20_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P14_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P15_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_P18_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_91_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M92_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M94_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M95_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M96_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M97_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_93_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M99_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M100_3_5mg_mL_neg,20240608_Gabby_Ulithi_M98_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_M85_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M86_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M90_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M82_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M83_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M84_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M88_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M81_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M87_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M1_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M2_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M3_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M4_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M5_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M6_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M7_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M8_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M9_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M10_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M72_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M74_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M76_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M71_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M75_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M77_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M78_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M79_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M73_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M80_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_70_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M66_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M67_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M68_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M69_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_62_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M61_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M63_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M64_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M65_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M51_2_5mg_mL_neg,20240606_Gabby_Ulithi_M_M55_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M56_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M52_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M54_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M57_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M58_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M59_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M60_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M53_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_45_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_46_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_48_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M41_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M43_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M47_2_5mg_mL_neg,20240607_Gabby_Ulithi_M_M49_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M50_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M42_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M44_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_32_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M33_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M34_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M36_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M40_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M31_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M35_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M39_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_29_5mg_mL_neg,20240606_Gabby_Ulithi_M_M22_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M23_5mg_mL_neg,20240606_Gabby_Ulithi_M_M26_5mg_mL_neg,20240606_Gabby_Ulithi_M_M27_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_M28_5mg_mL_neg,20240607_Gabby_Ulithi_M_M24_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_M30_3_5mg_mL_neg,20240607_Gabby_Ulithi_M25_2_5mg_mL_neg,20240608_Gabby_Ulithi_M_M21_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M12_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M13_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M17_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M14_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M16_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M18_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M19_U_5mg_mL_neg,20240607_Gabby_Ulithi_M_M20_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M11_U_5mg_mL_neg,20240608_Gabby_Ulithi_M_M15_U_5mg_mL_neg,20240606_Gabby_Ulithi_M_M107_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M101_1_5mg_mL_neg,20240608_Gabby_Ulithi_M_M102_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M104_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M105_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_M110_3_5mg_mL_neg,20240608_Gabby_Ulithi_M103_1_5mg_mL_neg,20240608_Gabby_Ulithi_M106_2_5mg_mL_neg,20240608_Gabby_Ulithi_M108_3_5mg_mL_neg,20240608_Gabby_Ulithi_M109_1_5mg_mL_neg,20240606_Gabby_Ulithi_M_A306_5mg_mL_neg,20240606_Gabby_Ulithi_M_A309_5mg_mL_neg,20240606_Gabby_Ulithi_M_A325_5mg_mL_neg,20240606_Gabby_Ulithi_M_A328_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A331_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A339_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A323_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A326_3_5mg_mL_neg,20240607_Gabby_Ulithi_M_A340_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A315_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A21_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A22_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A23_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A25_3_5mg_mL_neg,20240606_Gabby_Ulithi_M_A26_3_5mg_mL_neg,20240608_Gabby_Ulithi_M_A24_3_5mg_mL_neg
10-hydroxy-2E-decenoic acid,169.6969008,253.1494032,224.3522361,300.0403287,272.2162865,156.2579876,207.3282733,184.8743825,163.1926428,172.4015142,396.6400078,408.9439881,322.2844506,313.9388751,414.8412176,339.0426617,230.8618674,55.38407543,432.7857698,146.5323195,143.2679268,140.5728887,172.57896,291.7287212,333.0114335,194.9764584,186.2336206,108.3581948,196.7488746,143.3509106,113.9759335,215.2333225,331.3995614,161.6820796,210.3071522,146.85357,113.1041725,128.6161666,136.8749746,212.0338978,180.5047236,126.5396862,268.8402101,225.2744066,219.4572475,136.9347833,136.2366514,119.4350232,262.3076475,307.3115,184.256917,215.3903237,230.1884629,233.6749546,220.3175281,209.0181494,141.4736717,135.2203594,186.3450838,71.40680366,105.9684123,101.9971806,133.8388268,79.30302012,134.6775853,146.1880989,76.93750379,177.0416608,120.3827061,283.5730405,105.470513,220.1529918,253.4455773,261.6384005,252.7556903,244.8389054,287.9490691,124.4842471,143.804854,154.9404141,111.0688861,47.01455037,149.4486973,278.6286181,110.483826,223.1014738,286.2957579,137.9849424,255.3127571,168.3007998,162.1753084,282.1237414,119.9617801,92.05817254,90.15364979,256.4332048,194.3401956,98.76776827,160.1885706,157.9295182,156.2941399,125.6453928,156.7082591,68.59994325,119.8200384,347.0917985,192.7655929,203.4596384,151.6599579,228.9477477,123.5147821,190.6969177,153.8104672,160.9196783,267.0353695,33.86873965,128.7573941,167.0980883,115.3455398,155.3479035,276.5522409,55.10583161,257.3760963,123.1457419,147.3182023,65.36600538,142.3339053,144.8229678,158.6199355,163.29259,150.5969732,263.5891611,91.6681532,122.3480636,159.688425,177.091121,405.738112,319.837466,210.9450175,353.8086832,342.9430303,162.0255771
"11-dehydro-2,3-dinor Thromboxane B2",4752.07953,4477.212952,3561.539976,6754.619339,7851.697872,6783.657211,4795.359546,2679.976021,3913.21382,4039.744667,7445.91524,9442.607447,6136.856316,7808.284918,9222.29124,9593.054599,34379.77967,15006.51913,27620.31644,9782.962653,16810.58464,14054.94103,4345.935221,30186.66072,18717.77309,24312.5224,14104.94734,12814.57554,94862.37882,12266.11861,6035.638351,50726.35705,12352.13765,7376.596543,13350.89711,58134.6009,27397.64576,6521.60684,14064.2915,62032.20273,14894.16441,7186.405003,60108.24717,13337.8938,200001.0577,9442.262107,17793.18171,14905.56547,18212.66814,56625.67285,32921.77566,40514.79425,27316.54584,20595.38869,12394.70987,27701.41399,23643.70389,65415.38924,5115.216121,3343.308276,6791.96054,1352.05835,11569.86765,217.5292655,6691.67639,5855.189895,4453.88011,7009.112328,33001.73037,81125.24568,23444.05095,16280.21904,88595.89499,89713.19384,89775.10174,165005.1322,11287.69512,31844.83082,46210.86761,10441.616,6485.969668,53923.73559,12641.69856,45851.83974,9732.386173,80341.37854,66423.23231,75535.58922,11378.86105,70725.75237,10762.74071,112608.0741,7237.40234,5520.805091,7169.195451,96848.12876,7686.188093,8199.436535,12094.63013,16000.52612,8614.910807,7731.653573,8770.918801,17371.14628,7779.768892,48658.20629,113726.2794,8647.957711,15027.19801,69221.3858,9158.969084,81240.87905,24467.95015,30561.59457,11100.64941,36251.27828,7073.722525,82900.76082,10972.09797,8089.052645,97200.51475,97371.77996,22874.33215,75033.22258,8413.336577,40329.34682,3555.193588,5916.036161,3776.026758,4177.71597,5686.062902,9412.311081,297.195157,7780.466138,5590.791156,6991.712859,6441.323798,6520.504955,3286.318873,6224.782212,4634.436328,5015.402205
11-Dehydrocorticosterone,6071.915976,8488.819317,6311.555971,10143.13637,7893.339851,6503.983161,8313.898512,4054.694916,5050.708851,3803.666293,10438.15776,10679.77127,8496.568425,9449.468489,8648.027093,10504.79784,30713.47334,14083.61582,41422.24745,7568.626221,9127.218874,8857.271099,5469.876414,12017.99909,9455.525672,8241.093875,5890.03029,6517.979417,87235.87154,8012.684612,8585.121409,10714.13974,6988.141774,5735.434533,8029.357577,27398.37799,11996.19885,5495.188767,9289.811017,15746.9045,13580.60418,7594.006388,12405.2963,10946.38841,19006.06721,7728.448474,12766.52562,9565.062252,12475.47282,10818.67003,9465.514105,10670.97333,12258.75285,12155.26297,8590.064149,10045.48349,11293.81049,24908.76282,7426.961742,4469.519231,9022.578995,3275.979803,14745.66937,8571.234455,10043.86173,8746.560228,6867.192718,9640.159342,12830.22699,26823.47166,11365.49666,9753.680102,17829.77297,15454.43023,38078.96678,116909.1018,8893.370837,12978.60061,9770.956824,7244.660779,5916.285672,43054.25042,7992.288284,10905.8936,6498.704495,14114.17303,29374.41601,32460.86771,6532.360151,16957.64916,7025.286976,13031.44324,6495.036129,4316.406793,5602.986487,35376.47013,8269.117084,7398.744631,10104.97706,15923.15159,9229.375385,8778.705004,10033.71893,7989.633569,9406.400413,10934.34266,14893.45689,7446.330107,8768.587739,13271.16842,6343.017775,18046.40779,10513.53381,13296.43053,11232.11145,23308.93189,6813.195699,84008.5074,7378.868642,7462.092286,57526.35657,114459.6581,12535.68014,75598.448,7666.725814,34027.27556,5611.750284,6535.181499,7549.213326,8183.346722,8304.965282,11114.24729,3484.732572,6864.582512,6819.194977,11605.00044,10155.55937,10179.03324,9052.81313,9355.234087,8302.907081,8526.784367
12(13)-EpOME-d,0,0,0,0,0,0,0,0,0,0,0,0.081968406,1.188920528,0,0,0.238102834,644.9614119,0,22.53159321,0,0,0,0,0,0,0,0,0,16.4886973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701083055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157294197,0,0,0,0,0,0,0,0,0,0,0.58532864,0,0,0,0,0,0,0,0,0.47963172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380652619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.36237843,0,0,0,0,0,0,0,0,4.258248353
12-OAHSA,0.629776288,0.433352084,226.1177041,1.569163978,4.944152832,2.474687519,0,0,7.02049477,0.442100808,7.543441489,18.75837727,61.22894399,40.00951273,65.4175109,242.9102094,430.1188746,0.001136209,2.523962785,0,0.077369472,0,0,0,0,0,3.508084336,0,292.8693767,0,0,0.930344743,0,0,0,470.0159599,0.463289547,0.312528616,0,1.019039203,0,0,2.819244243,0,5.330435968,0,0,0,0,2.429023978,0.996491356,4.496341566,1.134231203,0,0.008948344,0.218210548,0.232877129,1050.075831,3.369097208,0.048831925,5.296136696,2.150871104,190.9030103,0,198.5409691,0,17.73790816,27.55780677,0.205569578,1.338660118,0,0,2.395550925,2.923117791,1060.834709,704.6047167,17.79438103,0,1.94473971,0,0,775.6823371,0,0.206041934,1.328923979,0.654712046,759.2878511,1358.412802,0,5.042639704,0,0.337192944,0,0,0,222.7400172,0,0,0,8.840689117,0,0,0,0,0,1.806161496,5.767937873,0.409301506,0,12.49705664,0.242204271,1.125197551,0,0,15.03254282,133.9385769,1.16469391,235.3765339,0,0,956.3458869,189.6781332,0,406.6180908,0.046489421,414.1286319,0,0.023249004,0.058655168,0.110699792,20.54023497,0.136298257,0,0.025330998,16.71695001,1.810908215,107.8862215,88.26947481,50.00536404,61.8210144,65.3680275,5.055291205
12-OAHSA,9.686362186,204.3092994,818.6050978,280.1184888,263.1928632,111.9402878,40.09830955,141.5789237,289.7099328,116.6706073,232.1500632,375.9547255,345.1463113,303.374566,347.57863,989.2271869,0,165.0809773,376.1558477,183.79933,188.8847666,229.6520028,161.7700322,355.1060105,223.6761326,245.6533405,660.6247708,133.6366031,0,778.785471,1316.639106,354.746453,636.2823737,948.5720307,1332.942411,16.23210546,323.705433,572.2007973,397.5551447,903.6872035,172.7272269,440.8068296,168.035645,652.7910562,453.2392023,525.1364275,198.4348923,485.9685069,961.3868376,318.4205711,484.0273151,782.5707781,732.045972,486.8161883,552.307166,377.8241112,353.5609851,25.07553035,266.4503076,84.43274277,214.6751202,202.7460715,330.902529,0,220.434179,109.0267659,107.6094611,127.1441576,298.0391995,1211.951344,314.0649241,461.5247212,521.1805975,1411.53254,35.81288744,17.90812145,316.9746923,329.3726303,1324.402736,978.2649178,465.0631863,54.91478046,819.2221135,807.5897391,1085.456299,785.0747591,24.41134608,12.22195407,618.0421778,667.7193491,1189.466231,282.5656583,431.6106097,152.0177839,428.2496562,6.42848395,355.0267261,555.4449446,370.0039636,387.1753849,529.7579473,383.0953784,490.4257934,735.1698074,201.3539116,368.3727982,400.4267179,982.1409538,727.6390575,1125.292591,990.499916,415.6894616,1006.355198,685.5485579,643.8888964,0,367.8537972,0,443.3149554,546.0780987,1.47853003,6.02515293,460.4730565,9.47745369,338.0839281,0,23.69027062,35.26606289,36.89563964,73.64033531,69.46171195,199.3109253,0,53.43938583,95.34894149,49.25305217,348.507412,376.0513711,156.9419203,456.3789895,387.3563168,136.1718464
"12-Oxo-2,3-dinor-10,15-phytodienoic acid",198.5954722,310.5415036,255.3155886,494.7393188,272.9058517,146.1762068,145.6097554,92.20017457,186.3415261,170.6410987,654.3494958,660.8756216,522.4686055,536.7658866,522.5173818,571.0354131,1380.738169,729.3920814,1086.8736,1820.532584,3499.183048,2745.06606,1159.900951,3517.357318,1433.294365,2233.399808,1293.978346,1939.073926,97538.94095,3014.654568,1802.92518,28264.71578,3607.879037,2184.985875,4815.59959,70801.00172,7189.607448,2093.255308,2219.383019,15838.20851,2672.51697,1758.035013,10424.33874,2037.178199,27201.18214,1885.983707,3233.755359,3074.497049,2809.951545,23387.91607,44926.65933,15645.59078,3229.770665,2439.225067,34414.70346,7368.536378,3154.078136,63544.0402,247.35617,135.805641,290.6035083,15.58562995,563.7776852,0,266.7026471,285.8973486,330.0151945,587.1415973,7895.434988,5948.040303,4850.731098,4408.440113,33795.03136,33707.63619,81195.28919,100546.1405,3773.098973,3027.716199,14859.75911,1714.013393,1696.18156,6051.913136,3236.604185,24915.64065,2909.909344,30302.51886,58743.24887,53493.74204,3919.098816,15036.36223,2380.412471,32524.52022,1571.767781,1779.313148,1611.460508,111312.5664,1682.875587,2006.096931,2397.897921,2893.157509,2350.699222,1621.786249,1751.260583,2618.088525,1808.721526,35049.01317,17527.82607,2130.466266,2594.137295,44134.74829,2044.830509,8113.653267,3496.880619,4358.609481,2448.551292,26992.43584,1227.434802,63188.09005,1813.810471,2112.619402,127774.8412,6292.781836,3459.813513,8233.134936,2613.923751,6751.020876,37.3707658,63.69074664,90.5420261,131.5799174,182.2981925,333.6939497,51.66780431,89.59341721,264.4522011,526.9749567,616.2648961,533.6938396,366.5209817,624.8616335,555.1974826,568.2383842
12-PAHSA,189.9152266,35.46716637,17.1542521,243.8905799,30.89673909,126.5301137,21.8960295,22.47968279,272.6420948,70.18595684,292.098361,365.3714488,810.3515461,610.8261299,453.2014399,569.5587913,581.164837,166.4536798,156.8449582,10.50042586,5.920222907,33.0149027,0.135157505,3.389577526,53.26454991,32.66570424,10.90070899,0.460725216,722.206044,1.419359634,0.735409228,0.053141528,0.314415967,0.309113567,3.344450707,510.9389597,1.360135806,0.503401599,10.02294366,1.944258688,35.60858449,1.818488869,12.58687657,49.20053708,64.42647935,64.01775012,8.183388967,6.912820549,0.775246947,1.423888879,0,19.455341,3.227134473,2.117954247,0.704308618,0.048053001,0.84700881,1197.597337,56.12091788,32.40552712,42.72431767,0,646.4174078,0,152.6603696,99.0583952,38.6261733,240.1035002,4.546485077,3.512376893,0,0.04385501,0,0.028918885,1030.354766,1132.776125,11.70277224,0,11.36492664,10.20090771,17.87144965,1376.249677,0.143129716,11.95708835,26.00222629,32.16888325,1493.474193,1511.010168,1.761319602,16.1316456,6.586686613,0,17.05807329,0.098480738,6.971428761,590.0169973,3.826918999,2.141030917,1.57976006,19.73269139,1.910028379,10.34318427,0.093692963,15.03708004,3.155648129,10.65387199,66.2116101,3.332555425,10.17409597,1.069096343,14.40709405,3.888114604,3.483105971,0.631191611,40.53996617,446.2168481,3.521403687,499.0815418,1.136533287,0.089853792,1580.512218,711.012984,3.205779613,1093.148265,3.441998039,1182.025261,26.62241088,9.57713533,7.392840161,51.27590867,148.3386525,119.9525904,0,59.38975847,330.9725863,35.93361926,389.399378,398.9288823,178.2353163,262.1096415,440.4114692,80.71024534
12-PAHSA,475.0585374,820.3788793,656.9929019,972.674133,835.5518061,654.7918931,403.7871185,699.0058397,1079.216992,662.3693456,995.0424436,1386.018949,1828.275705,1357.590045,1444.482528,1941.023089,0,1132.313816,1342.656327,502.7705957,471.5167054,655.6306357,412.6190453,721.6728603,645.7563131,612.9787656,1314.255514,411.7660633,5.473049408,1211.006654,2055.623366,544.5569202,1253.853322,1245.149021,1354.681912,193.6766747,464.2263988,1122.460773,970.1924281,1128.303314,807.9257192,1051.425186,573.8195795,1387.643663,1115.097717,1180.063112,642.3451747,1311.011138,1478.29844,639.3520321,516.6524154,1068.830581,1265.509423,1036.910956,651.1507822,599.3352101,558.9828615,143.0137763,964.3671838,542.3219561,708.089137,733.3275486,1172.891032,0,647.3393902,470.991584,397.6090004,594.9791925,673.219026,1901.198915,742.1558963,791.5624265,918.2269231,1299.043861,146.6316663,125.3493501,709.6655357,679.7321037,1588.171604,1418.305156,953.1212175,332.4503648,1518.743524,1303.573876,1499.226575,1009.864703,83.07549293,40.26054738,1211.767839,1149.182502,1743.879013,647.0706894,991.8537698,543.8414625,834.1025974,37.15217659,1065.922029,828.5937498,837.3107028,972.6901314,1182.482618,889.7345785,1083.700072,1485.417126,640.6002582,999.335516,806.2044096,1608.059451,1345.241594,1140.269917,1531.457704,968.4427677,1430.409457,1408.060632,1743.514301,0,719.3070019,12.34303761,954.8936153,939.8335237,205.7312308,46.75617258,1275.263467,70.84913265,892.9147396,0.782785764,405.107008,410.6045414,322.6922029,487.3679333,413.5381905,775.6634695,0,332.7526666,946.2063009,416.3332311,1229.548038,1143.177969,509.9819057,1234.058667,1138.58153,692.3787678
"13,14-dihydro-15-keto-tetranor PGF1Î²",0,0,0,0,0,0,0,0,0,0,0,2.520263672,0,16.4914552,6.856933594,0,51.55232278,59.03850738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.7113398,0,0,0,0,0,0.514619868,0,0,0,0,0,0,0,0,0,0.040222078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541992187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048477328,0,0,0,4.521394371,0,0,0,0,0,0,0,0,0
13S-HOTrE(gamma),2855.712486,4600.729804,4295.472298,3670.66588,4517.435083,4017.437048,3433.733341,2791.168995,2969.513471,2477.816833,5566.591696,7231.842378,6902.179832,5385.212756,4400.776657,6582.284408,161.5376624,10294.30239,12161.04808,13566.02506,8557.064378,17754.53082,9267.706804,17181.92916,9105.950169,10137.49595,9857.021268,13061.45608,178.1016136,15653.06198,19145.0188,18961.28684,17235.5044,10713.11397,14197.37007,247.4673573,18744.59604,16102.45744,26178.82665,24453.07647,19038.06286,25821.03933,11008.12266,24249.76717,18593.0884,6970.883357,14102.05547,13576.39821,24691.21152,21114.64141,19911.88528,15072.57057,16447.99733,16053.96434,18895.07314,15493.63481,21966.31687,192.0085561,3644.129316,4581.713511,3310.346553,6070.793727,9170.268456,120.7945025,4102.53819,3627.20979,4989.7932,5716.067083,16225.26528,23078.69537,18827.52287,23103.43299,15398.42067,19847.7244,245.0976901,242.2528281,21198.06001,19369.72911,17897.94693,14507.89948,12867.41534,205.6545611,20428.85526,18707.51738,15100.20998,17702.85779,187.2660804,178.6527955,18924.9433,24617.20817,17260.29931,17791.50761,17015.49182,14829.38371,14459.49334,195.5428304,9772.505511,16714.97349,16208.322,16755.48095,14822.25163,11403.43221,15107.84694,8305.958076,13775.39351,16655.11717,14836.30722,15909.04334,13448.07899,17706.1188,9008.412444,11351.19014,12731.47902,8932.800806,11685.04146,176.2120898,18954.32496,183.8315279,14948.51859,21267.86777,177.2673885,183.0784422,25816.76282,180.6821005,19033.30797,192.6467857,3798.627055,3760.168975,4248.740909,4338.271333,4011.301016,4419.427961,224.2901093,3546.018116,3055.52951,10459.00616,4870.082099,4462.613978,5335.355117,6063.026321,5953.07569,5767.02986
14-methyl palmitic acid,366.4101845,499.4963057,440.331991,928.9947699,531.6792494,540.4550443,312.3402302,285.4164366,645.1014823,354.2268237,1687.305568,1160.882344,1232.508655,1233.107806,1240.372684,1440.750099,1951.692837,1678.154734,1072.226029,20.29615625,39.77206871,62.10169479,38.92692283,53.48808996,131.5457796,54.30983621,51.95556592,21.12122856,626.9882321,14.5544423,23.56528044,29.07671566,27.40558586,25.58474962,37.84179769,403.8290944,5.921363962,2.172985577,46.65654327,56.66638017,39.85511581,19.12122579,385.6167435,69.16471583,93.88315282,290.1655813,91.48318469,86.79093158,40.81839099,37.99654107,55.34335276,66.71961451,41.16679,63.86831165,18.6604495,14.01789613,28.59541092,275.2362082,407.9851795,358.9941514,597.3345479,251.5499649,733.5204376,3.195902564,579.0737371,397.0744315,129.2467694,669.5462011,12.15069086,82.91878882,17.56165174,37.02238452,6.357026514,36.7478279,376.9982893,768.0477132,27.36799469,10.07335062,53.75112471,24.76791894,27.71684638,401.7190695,20.81397056,83.14977292,41.34053293,72.91072201,625.2713933,277.6040411,50.25132218,2.253157268,62.14608317,7.444991505,79.18961612,8.701779602,24.65314387,399.5969228,110.0747848,28.36569078,21.79582082,101.0984818,41.80431602,71.73681923,9.730606621,71.78272553,21.24518437,235.7474118,83.40503826,97.49924358,84.47831858,25.9020338,43.5905904,15.80011795,46.21163628,41.52507517,462.3017741,1092.528655,36.12651088,423.0284469,5.589908546,17.722693,636.6887036,642.6542773,76.0046193,493.2452956,54.48038449,840.1811221,231.8507513,332.9065805,252.5306921,534.4492435,363.7699833,523.0793519,6.515387259,362.1632629,622.118801,532.719972,1109.149573,1117.053258,661.8190839,1041.714089,979.2683217,703.9313151
